id;name;kingdom_id;rarity;mana;spell_type;type1;type2;color1;color2;color3
6992;Архидэв;3014;Мифический;20;Поддержка;Божество; Человек;красный; желтый; пурпурный
6933;Иштара;3019;Мифический;25;Маг;Божество; Дракон;красный; желтый; пурпурный
6366;Инфернус;3000;Мифический;24;Маг;Божество; Элементаль;красный; желтый; пурпурный
7261;Рат-Амон;3020;Мифический;24;Генератор;Нежить; Божество;красный; желтый; пурпурный
7182;Близнецы;3007;Мифический;24;Чародей;Нежить; Мистик;красный; желтый; пурпурный
7604;Бессмертная Ракия;3025;Мифический;30;Маг;Человек; Бессмертный;красный; желтый; пурпурный
7253;Стрелециан;3028;Мифический;24;Ассасин;Божество; Кентавр;красный; желтый; пурпурный
6473;Голос Орфея;3025;Мифический;22;Поддержка;Божество; Человек;красный; желтый; пурпурный
6065;Шеггра;3000;Легендарный;14;Воевода;Элементаль; Дракон;красный; коричневый;
6880;Гончая бездны;3017;Редкий;11;Генератор;Демон; Зверь;красный; коричневый;
6368;Урскатырь;3010;Редкий;13;Воин;Урск; Рыцарь;красный; коричневый;
6043;Взрывная пушка;3012;Редчайший;12;Чародей;Механизм;;красный; коричневый;
6726;Пушка черного огня;3035;Эпический;12;Разрушитель;Конструкт;;красный; коричневый;
6080;Ярл Огнеплащ;3013;Легендарный;15;Генератор;Элементаль; Великан;красный; коричневый;
6769;Дрогго;3019;Редкий;9;Генератор;Дракон; Зверь;красный; коричневый;
6388;Снежный охотник;3011;Эпический;12;Ассасин;Ракша; Разбойник;красный; коричневый;
7132;Кентавракон;3028;Эпический;13;Ассасин;Монстр; Кентавр;красный; коричневый;
6595;Воин Тиграки;3025;Редкий;12;Разрушитель;Ракша; Рыцарь;красный; коричневый;
6622;Гаргулья;3042;Эпический;14;Ассасин;Конструкт;;красный; коричневый;
7505;Барсук;3003;Редчайший;12;Генератор;Дикий народец;;красный; коричневый;
7268;Сетаури-гладий;3020;Редчайший;12;Воевода;Нага;;красный; коричневый;
6899;Страж силени;3003;Редкий;12;Защитник;Дикий народец; Рыцарь;красный; коричневый;
7216;Гончая кряжей;3082;Редчайший;12;Разрушитель;Зверь; Конструкт;красный; коричневый;
7213;Адакит;3082;Эпический;12;Разрушитель;Дракон; Конструкт;красный; коричневый;
6462;Танцующая с когтями;3005;Редчайший;9;Разрушитель;Ракша; Разбойник;красный; коричневый;
6917;Тень Курандары;3010;Эпический;14;Ассасин;Нежить; Демон;красный; коричневый;
6452;Стая летучих мышей;3007;Редкий;13;Маг;Зверь;;красный; коричневый;
6602;Баргест;3037;Эпический;13;Разрушитель;Демон; Зверь;красный; коричневый;
6041;Бомбардир;3012;Редкий;8;Разрушитель;Гном;;красный; коричневый;
6141;Горгон;3027;Редчайший;11;Защитник;Бык; Монстр;красный; коричневый;
6676;Равнинный прыгун;3028;Редкий;10;Генератор;Зверь;;красный; коричневый;
6734;Камнегрыз;3000;Эпический;12;Разрушитель;Великан;;красный; коричневый;
7238;Рубиновый великан;3005;Эпический;13;Разрушитель;Элементаль; Великан;красный; коричневый;
7476;Латунный дрейк;3006;Редчайший;12;Генератор;Дракон; Зверь;красный; коричневый;
6014;Ужас ночи;3029;Редкий;10;Разрушитель;Монстр;;красный; коричневый;
6397;Король Высшая Кузня;3012;Легендарный;15;Воевода;Гном;;красный; коричневый;
6830;Повелитель Зверей Торберн;3068;Легендарный;18;Воевода;Зверь; Человек;красный; коричневый;
6680;Острозуб;3024;Эпический;12;Разрушитель;Монстр;;красный; коричневый;
6986;Урсувий;3010;Легендарный;17;Маг;Элементаль; Урск;красный; коричневый;
6850;Трехрог;3024;Редчайший;11;Разрушитель;Монстр;;красный; коричневый;
7460;Йордрин;3013;Эпический;12;Разрушитель;Элементаль; Великан;красный; коричневый;
7187;Пылающий носорог;3000;Редчайший;12;Разрушитель;Элементаль; Зверь;красный; коричневый;
6884;Наглогнолл;3027;Эпический;11;Ассасин;Бык; Оборотень;красный; коричневый;
7005;Владычица кузни;3009;Редчайший;11;Разрушитель;Эльф;;красный; коричневый;
7549;Лабиринтный циклоп;3059;Эпический;13;Разрушитель;Орк; Великан;красный; коричневый;
6510;Гончая фараона;3020;Редкий;10;Генератор;Зверь;;красный; коричневый;
7533;Огнерожденный паладин;3080;Эпический;12;Воин;Элементаль; Рыцарь;красный; коричневый;
7321;Утопленный капитан;3069;Эпический;12;Генератор;Нежить;;красный; коричневый;
6120;Танкбот-2000;3001;Эпический;11;Защитник;Механизм;;красный; коричневый;
7284;Зовущий Пустоту;3084;Легендарный;16;Генератор;Демон; Оборотень;красный; коричневый;
6161;Песчаная акула;3024;Редчайший;12;Ассасин;Монстр;;красный; коричневый;
7178;Боевая машина;3037;Эпический;13;Ассасин;Демон; Конструкт;красный; коричневый;
6631;Разъяренная толпа;3014;Редчайший;13;Генератор;Человек;;красный; коричневый;
7483;Страж лабиринта;3027;Редчайший;12;Генератор;Бык; Конструкт;красный; коричневый;
7094;Король Гелиодор;3080;Легендарный;18;Воевода;Элементаль;;красный; коричневый;
7165;Гоблин-бомбомет;3004;Редчайший;10;Генератор;Гоблин;;красный; коричневый;
7370;Каменная пантера;3082;Редчайший;12;Разрушитель;Зверь; Конструкт;красный; коричневый;
6566;Король Кровавый Молот;3035;Легендарный;16;Воевода;Нежить; Гном;красный; коричневый;
6288;Темный тролль;3017;Эпический;12;Генератор;Элементаль; Великан;красный; коричневый;
7154;Магматический дракон;3044;Легендарный;16;Маг;Элементаль; Дракон;красный; коричневый;
6718;Красная Шарлотта;3026;Эпический;12;Разрушитель;Разбойник;;красный; коричневый;
6972;Вулканический голем;3000;Редчайший;12;Защитник;Элементаль; Конструкт;красный; коричневый;
6586;Умбраксис;3022;Эпический;12;Разрушитель;Демон;;красный; коричневый;
6782;Дюллахан;3007;Легендарный;18;Ассасин;Нежить; Рыцарь;красный; коричневый;
6512;Могильный паук;3029;Эпический;14;Чародей;Зверь;;красный; коричневый;
6934;Вар'Дрок;3018;Эпический;12;Разрушитель;Орк;;красный; коричневый;
6132;Циклоп;3018;Редкий;11;Ассасин;Орк; Великан;красный; коричневый;
6787;Алгорак Исказнитель;3016;Эпический;12;Разрушитель;Нага;;красный; коричневый;
6809;Дикий детеныш;3008;Редкий;10;Поддержка;Зверь;;красный; коричневый;
7555;Чумная гончая;3021;Эпический;15;Разрушитель;Демон; Зверь;красный; коричневый;
6965;Дева пламени;3013;Редкий;11;Разрушитель;Элементаль; Великан;красный; коричневый;
6204;Братья Убытки;3004;Эпический;13;Чародей;Гоблин; Разбойник;красный; коричневый;
6220;Лавовый элементаль;3000;Редчайший;13;Маг;Элементаль;;красный; коричневый;
7041;Летучая мышь-оборотень;3007;Эпический;13;Разрушитель;Зверь; Монстр;красный; коричневый;
7141;Стальная кобра;3016;Редчайший;13;Разрушитель;Конструкт; Зверь;красный; коричневый;
6955;Герольд Погибели;3021;Эпический;12;Генератор;Демон; Рыцарь;красный; коричневый;
7411;Рыцарь-полудемон;3085;Редчайший;12;Защитник;Мистик; Рыцарь;красный; коричневый;
6306;Темный Монолит;3021;Легендарный;15;Защитник;Демон; Конструкт;красный; коричневый;
7022;Лемур;3057;Редкий;12;Чародей;Демон;;красный; коричневый;
7114;Красный Ариман;3019;Эпический;13;Маг;Демон; Дракон;красный; коричневый;
6415;Мастер копья;3030;Редчайший;12;Воин;Эльф;;красный; коричневый;
7332;Топориный Клюв;3028;Редкий;11;Разрушитель;Зверь;;красный; коричневый;
6105;Рагнагорд;3028;Эпический;14;Генератор;Дикий народец;;красный; коричневый;
6005;Алхимик;3001;Редкий;10;Генератор;Человек;;красный; коричневый;
6091;Импирина;3012;Эпический;13;Поддержка;Дракон;;красный; коричневый;
6257;Драконий рыцарь;3006;Редчайший;12;Разрушитель;Человек; Рыцарь;красный; коричневый;
7071;Живой кварц;3012;Редчайший;12;Воевода;Элементаль;;красный; коричневый;
7276;Обреченная гаргулья;3080;Эпический;12;Воевода;Элементаль; Конструкт;красный; коричневый;
6956;Бафомет;3021;Легендарный;17;Ассасин;Демон; Кентавр;красный; пурпурный;
7464;Кровавый Клык;3007;Легендарный;16;Разрушитель;Зверь; Монстр;красный; пурпурный;
6094;Авина;3007;Эпический;11;Ассасин;Человек;;красный; пурпурный;
6226;Амира;3025;Эпический;13;Ассасин;Оборотень; Разбойник;красный; пурпурный;
6527;Арканус;3009;Эпический;12;Воин;Эльф; Рыцарь;красный; пурпурный;
7335;Таинственный герой;3006;Эпический;9;Разрушитель;Человек;;красный; пурпурный;
7218;Темный голем;3083;Редкий;12;Генератор;Конструкт;;красный; пурпурный;
6375;Некресса;3020;Эпический;12;Чародей;Человек; Мистик;красный; пурпурный;
7161;Дева мечей;3009;Редчайший;7;Разрушитель;Эльф;;красный; пурпурный;
6387;Солнцептица;3023;Редчайший;12;Маг;Элементаль; Зверь;красный; пурпурный;
7390;Железная дева;3021;Эпический;12;Разрушитель;Демон;;красный; пурпурный;
6289;Портал пустоты;3017;Редчайший;12;Воевода;Мистик; Конструкт;красный; пурпурный;
6873;Железнорыл;3072;Эпический;13;Защитник;Демон; Конструкт;красный; пурпурный;
6305;Инкуб;3021;Редчайший;10;Чародей;Демон;;красный; пурпурный;
7455;Жонглер огнем;3091;Эпический;14;Маг;Фея; Мистик;красный; пурпурный;
6180;Суккуб;3021;Редкий;9;Чародей;Демон;;красный; пурпурный;
7314;Рукх;3011;Эпический;13;Ассасин;Фея;;красный; пурпурный;
7419;Леди Опустошения;3085;Эпический;12;Разрушитель;Фея; Мистик;красный; пурпурный;
7152;Лавовый скорпион;3044;Редчайший;12;Воин;Элементаль; Зверь;красный; пурпурный;
7056;Мейра Рассвет;3008;Эпический;12;Разрушитель;Человек; Рыцарь;красный; пурпурный;
6148;Темный повелитель;3022;Редкий;12;Воевода;Человек; Рыцарь;красный; пурпурный;
7111;Онейрос;3028;Легендарный;16;Чародей;Демон; Кентавр;красный; пурпурный;
7275;Ученик древних;3017;Эпический;13;Генератор;Демон; Мистик;красный; пурпурный;
6363;Болотный огонек;3009;Редчайший;10;Чародей;Фея; Мистик;красный; пурпурный;
6578;Медея;3017;Легендарный;16;Маг;Человек; Мистик;красный; пурпурный;
7485;Помазанный чемпион;3022;Эпический;12;Разрушитель;Нежить;;красный; пурпурный;
7140;Рогатая ведьма;3022;Эпический;13;Воевода;Демон; Мистик;красный; пурпурный;
6913;Пожиратель разума;3071;Редкий;11;Разрушитель;Монстр;;красный; пурпурный;
7385;Панда-берсерк;3070;Эпический;12;Воин;Урск;;красный; пурпурный;
6603;Гордость;3037;Эпический;13;Разрушитель;Демон;;красный; пурпурный;
6453;Теневой волк;3007;Легендарный;16;Чародей;Нежить; Зверь;красный; пурпурный;
7402;Тройной ужас;3017;Редкий;9;Генератор;Демон;;красный; пурпурный;
6022;Охотник в тумане;3016;Редкий;10;Разрушитель;Монстр;;красный; пурпурный;
7012;Халиф-регент;3025;Легендарный;14;Маг;Человек; Мистик;красный; пурпурный;
6642;Сивилла Похоти;3037;Редчайший;9;Генератор;Демон; Мистик;красный; пурпурный;
7494;Книга ведьм;3017;Редчайший;11;Воевода;Мистик; Конструкт;красный; пурпурный;
7297;Лис-тень;3090;Эпический;13;Воевода;Оборотень; Фея;красный; пурпурный;
7354;Солнечная фея;3002;Редчайший;12;Поддержка;Элементаль; Фея;красный; пурпурный;
6702;Рогатый аспид;3050;Редкий;11;Разрушитель;Нага; Зверь;красный; пурпурный;
7257;Кармина;3022;Легендарный;16;Воевода;Нежить; Мистик;красный; пурпурный;
6647;Вассара;3016;Эпический;12;Разрушитель;Нага;;красный; пурпурный;
6055;Трупный голем;3007;Редчайший;12;Генератор;Нежить; Конструкт;красный; пурпурный;
6694;Сэр Эбеновое Сердце;3006;Эпический;12;Разрушитель;Рыцарь;;красный; пурпурный;
6379;Потусторонняя рысь;3005;Редкий;12;Разрушитель;Зверь;;красный; пурпурный;
7175;Горящий скелет;3007;Редчайший;11;Разрушитель;Элементаль; Нежить;красный; пурпурный;
6852;Ограк-шаман;3000;Редчайший;14;Чародей;Великан; Мистик;красный; пурпурный;
7329;Шелковая Королева;3029;Легендарный;16;Чародей;Эльф; Мистик;красный; пурпурный;
7060;Слуа;3055;Редчайший;14;Генератор;Фея; Монстр;красный; пурпурный;
6896;Тауматавр;3028;Редкий;12;Чародей;Кентавр; Мистик;красный; пурпурный;
6682;Кулак Зорна;3018;Эпический;12;Воевода;Орк; Мистик;красный; пурпурный;
7039;Индраджит;3054;Легендарный;16;Маг;Демон; Ракша;красный; пурпурный;
6371;Омраченный урск;3010;Редчайший;12;Воевода;Демон; Урск;красный; пурпурный;
6906;Пандаска-маг;3030;Редчайший;12;Чародей;Урск; Мистик;красный; пурпурный;
6763;Король Воров;3063;Легендарный;16;Воин;Человек; Разбойник;красный; пурпурный;
6395;Пряха;3029;Эпический;10;Маг;Демон; Зверь;красный; пурпурный;
6193;Рунный кузнец;3012;Редчайший;10;Поддержка;Гном; Мистик;красный; пурпурный;
6775;Порченый волхв;3017;Редкий;9;Чародей;Человек; Мистик;красный; пурпурный;
6144;Скелерос;3027;Эпический;12;Воевода;Нежить; Бык;красный; пурпурный;
6427;Королева Титания;3002;Легендарный;16;Маг;Фея; Мистик;красный; пурпурный;
7388;Наездник на бомбе;3004;Редчайший;12;Генератор;Гоблин;;красный; пурпурный;
6791;Красношляп;3048;Редкий;10;Разрушитель;Фея;;красный; пурпурный;
6282;Варг;3008;Редчайший;12;Ассасин;Демон; Зверь;красный; пурпурный;
6531;Адский Гогот;3004;Эпический;12;Разрушитель;Демон; Гоблин;красный; пурпурный;
6111;Азирис;3020;Эпический;6;Воевода;Нежить; Мистик;красный; пурпурный;
6928;Зоркобот;3045;Редкий;13;Поддержка;Механизм;;красный; пурпурный;
6238;Каменный тролль;3012;Эпический;12;Генератор;Элементаль; Великан;красный; пурпурный;
7026;Summer Sprite;3002;Эпический;12;Чародей;Фея;;красный; пурпурный;
7123;Темнорожденный чародей;3081;Эпический;14;Маг;Элементаль; Мистик;красный; пурпурный;
7259;Капитан Солекоготь;3026;Легендарный;15;Маг;Ракша; Разбойник;красный; пурпурный;
6611;Призрачный рыцарь;3040;Редчайший;12;Ассасин;Нежить; Рыцарь;красный; пурпурный;
6066;Карнекс;3001;Легендарный;15;Воин;Механизм;;красный; пурпурный;
6477;Сестра теней;3022;Редчайший;12;Разрушитель;Человек; Разбойник;красный; пурпурный;
6725;Проклятый идол;3035;Редчайший;11;Защитник;Конструкт;;красный; пурпурный;
6990;Ньяр'Мел;3046;Легендарный;17;Разрушитель;Демон;;красный; пурпурный;
7534;Игнарион;3080;Эпический;15;Разрушитель;Элементаль; Мистик;красный; пурпурный;
6711;Некророг;3066;Редчайший;10;Поддержка;Нежить; Зверь;красный; пурпурный;
6749;Утонувший матрос;3069;Редчайший;12;Генератор;Элементаль; Нежить;красный; пурпурный;
6354;Сехма;3005;Легендарный;18;Воевода;Ракша; Мистик;красный; пурпурный;
7001;Гончая Яо Гуая;3030;Редкий;10;Защитник;Демон;;красный; пурпурный;
7101;Пирея, Доблестная;3080;Эпический;12;Разрушитель;Элементаль;;красный; пурпурный;
7210;Кзенит;3082;Легендарный;15;Воевода;Демон; Конструкт;красный; пурпурный;
6131;Призыватель;3018;Редкий;13;Воевода;Орк; Мистик;красный; пурпурный;
6236;Душа дракона;3019;Легендарный;16;Генератор;Дракон; Мистик;красный; пурпурный;
7379;Скелекот;3020;Редкий;9;Разрушитель;Нежить; Зверь;красный; пурпурный;
6993;Дао;3025;Мифический;26;Чародей;Элементаль; Мистик;красный; пурпурный; коричневый
7145;Ублажитель тьмы;3022;Мифический;24;Ассасин;Демон; Разбойник;красный; пурпурный; коричневый
7376;Тьма Мортани;3007;Мифический;22;Маг;Божество; Нежить;красный; пурпурный; коричневый
6746;Обсидиус;3035;Мифический;24;Маг;Демон; Элементаль;красный; пурпурный; коричневый
7442;Метеоридан;3000;Мифический;30;Маг;Дракон;;красный; пурпурный; коричневый
6364;Элемогрим;3019;Мифический;25;Маг;Демон; Дракон;красный; пурпурный; коричневый
6472;Гаргантавр;3018;Мифический;22;Ассасин;Демон; Орк;красный; пурпурный; коричневый
7457;Саламандрия;3000;Мифический;24;Разрушитель;Элементаль; Нага;красный; пурпурный; коричневый
6178;Квазит;3021;Обычный;9;Чародей;Демон;;пурпурный;;
6146;Раб;3022;Обычный;6;Генератор;Человек;;пурпурный;;
6475;Фолиант зла;3017;Обычный;10;Воевода;Демон; Конструкт;пурпурный;;
7032;Луна;3008;Легендарный;6;Чародей;Конструкт;;пурпурный;;
6353;Бандит;3005;Обычный;11;Разрушитель;Человек; Разбойник;пурпурный;;
6931;Демонический карлик;3038;Обычный;50;Ассасин;Карлик; Демон;пурпурный;;
7407;Потерянный охотник;3085;Обычный;9;Разрушитель;Фея;;пурпурный;;
6265;Жертва;3033;Обычный;13;Генератор;Элементаль; Конструкт;пурпурный;;
6508;Стена костей;3020;Обычный;10;Защитник;Нежить; Конструкт;пурпурный;;
6835;Хитрость;3033;Обычный;11;Ассасин;Ракша; Конструкт;пурпурный;;
6665;Беда тьмы;3030;Обычный;25;Чародей;Беда;;пурпурный;;
6646;Тайноклык;3016;Обычный;8;Разрушитель;Нага; Разбойник;пурпурный;;
7346;Карта Таро «Смерть»;3005;Легендарный;6;Чародей;Конструкт;;пурпурный;;
7620;Iris Dragon;3006;Мифический;3;Разрушитель;;;пурпурный;;
6617;Корона короля;3038;Эпический;7;Поддержка;Конструкт;;пурпурный;;
7451;Неживой часовой;3007;Легендарный;13;Защитник;Нежить; Конструкт;пурпурный;;
6052;Зомби;3007;Обычный;8;Воин;Нежить;;пурпурный;;
7107;Маг;3009;Легендарный;6;Поддержка;Конструкт;;пурпурный;;
6036;Скелет;3020;Обычный;10;Воевода;Нежить;;пурпурный;;
6268;Жуткий бес;3032;Легендарный;14;Чародей;Элементаль;;пурпурный;;
6213;Безумный пророк;3024;Обычный;18;Поддержка;Человек; Мистик;пурпурный;;
6279;Гигантская поганка;3004;Обычный;9;Чародей;Монстр;;пурпурный;;
6209;Паучий рыцарь;3029;Обычный;7;Разрушитель;Эльф; Рыцарь;пурпурный;;
6598;Леность;3037;Обычный;10;Чародей;Демон;;пурпурный;;
6321;Серебряный дракон;3009;Обычный;9;Разрушитель;Дракон;;пурпурный;;
6557;Карлик-душекрад;3038;Обычный;9;Разрушитель;Карлик;;пурпурный;;
6346;Месмер;3017;Обычный;11;Ассасин;Демон; Монстр;пурпурный;;
6424;Флориан;3002;Редчайший;14;Генератор;Элементаль; Фея;пурпурный; коричневый;
7025;Судия Мертвых;3057;Легендарный;16;Маг;Демон; Нежить;пурпурный; коричневый;
6541;Лорд Эмбер;3019;Эпический;12;Генератор;Дракон; Рыцарь;пурпурный; коричневый;
6937;Сестра Чернота;3022;Эпический;13;Ассасин;Человек; Разбойник;пурпурный; коричневый;
7350;Могильный гигант;3013;Эпический;12;Разрушитель;Нежить; Великан;пурпурный; коричневый;
7061;Темный рыцарь;3055;Эпический;12;Чародей;Фея; Рыцарь;пурпурный; коричневый;
6810;Одержимый урск;3010;Редкий;10;Разрушитель;Демон; Урск;пурпурный; коричневый;
6451;Носферату;3007;Эпический;13;Воин;Нежить;;пурпурный; коричневый;
6383;Накс;3003;Эпический;12;Поддержка;Дикий народец; Мистик;пурпурный; коричневый;
6723;Дочь льда;3011;Эпический;12;Генератор;Фея;;пурпурный; коричневый;
6054;Вампир-лорд;3007;Редкий;11;Воин;Нежить;;пурпурный; коричневый;
6865;Матрона Драготани;3019;Легендарный;15;Генератор;Дракон; Кентавр;пурпурный; коричневый;
6894;Ноктурния;3061;Легендарный;16;Разрушитель;Демон; Дракон;пурпурный; коричневый;
6107;Могильный рыцарь;3007;Редчайший;11;Ассасин;Нежить; Рыцарь;пурпурный; коричневый;
7093;Портал Нексуса;3080;Легендарный;16;Генератор;Элементаль; Конструкт;пурпурный; коричневый;
6185;Бармакрол;3003;Легендарный;14;Ассасин;Зверь; Дикий народец;пурпурный; коричневый;
7423;Костяная катапульта;3007;Эпический;12;Разрушитель;Нежить; Конструкт;пурпурный; коричневый;
6684;Лозяная куница;3015;Редчайший;11;Генератор;Элементаль; Зверь;пурпурный; коричневый;
7011;Слуга Дао;3025;Редчайший;12;Защитник;Элементаль;;пурпурный; коричневый;
7049;Поглотитель;3029;Редкий;12;Чародей;Зверь;;пурпурный; коричневый;
7270;Морганит;3082;Эпический;12;Генератор;Конструкт; Мистик;пурпурный; коричневый;
6610;Белладонна;3040;Редкий;10;Чародей;Божество; Нежить;пурпурный; коричневый;
6246;Развращенная чародейка;3022;Редчайший;12;Генератор;Человек; Мистик;пурпурный; коричневый;
6565;Ледникон;3035;Легендарный;20;Защитник;Демон; Монстр;пурпурный; коричневый;
6975;Мецтли;3023;Эпический;13;Чародей;Нежить; Стрикс;пурпурный; коричневый;
6294;Вервольф;3007;Эпический;14;Генератор;Монстр; Зверь;пурпурный; коричневый;
7472;Орк-пройдоха;3018;Редчайший;12;Разрушитель;Орк; Разбойник;пурпурный; коричневый;
6708;Крыс-проклинатель;3049;Эпический;13;Маг;Дикий народец; Мистик;пурпурный; коричневый;
7372;Морская карга;3022;Эпический;13;Чародей;Морской житель; Мистик;пурпурный; коричневый;
7307;Грозовой Ворон;3023;Редчайший;11;Разрушитель;Стрикс;;пурпурный; коричневый;
6122;Доккальфар;3029;Эпический;14;Воевода;Эльф; Мистик;пурпурный; коричневый;
6634;Картек Верхолаз;3005;Эпический;12;Разрушитель;Ракша;;пурпурный; коричневый;
7342;Искатель ведьм;3014;Редчайший;12;Чародей;Человек;;пурпурный; коричневый;
6309;Обсидиановый Титан;3000;Редчайший;12;Защитник;Элементаль; Конструкт;пурпурный; коричневый;
6777;Гор'Трум;3018;Эпический;12;Генератор;Орк; Мистик;пурпурный; коричневый;
7454;Силач;3091;Редчайший;12;Воин;Фея;;пурпурный; коричневый;
7537;Могильный червь;3012;Эпический;12;Разрушитель;Нежить; Монстр;пурпурный; коричневый;
7117;Ночная Стрела;3065;Редкий;12;Ассасин;Эльф; Разбойник;пурпурный; коричневый;
6515;Вестник королевы;3006;Эпический;12;Воин;Человек; Рыцарь;пурпурный; коричневый;
6277;Мимик;3026;Редчайший;11;Поддержка;Монстр; Конструкт;пурпурный; коричневый;
6573;Игний;3000;Эпический;12;Генератор;Великан; Мистик;пурпурный; коричневый;
6350;Костяной наг;3016;Редчайший;11;Маг;Нежить; Нага;пурпурный; коричневый;
7121;Светлячок пустоты;3081;Редкий;12;Чародей;Элементаль; Монстр;пурпурный; коричневый;
6897;Арахнейский смотритель;3029;Редчайший;12;Защитник;Эльф; Рыцарь;пурпурный; коричневый;
7194;Сабеллий;3019;Эпический;14;Маг;Дракон; Разбойник;пурпурный; коричневый;
7147;Тенезверь;3022;Редкий;11;Разрушитель;Зверь; Разбойник;пурпурный; коричневый;
7383;Мрачнопер;3015;Легендарный;15;Разрушитель;Зверь; Монстр;пурпурный; коричневый;
6455;Монстропожиратель;3025;Эпический;12;Ассасин;Великан;;пурпурный; коричневый;
6074;Хранитель душ;3020;Легендарный;15;Воевода;Нежить;;пурпурный; коричневый;
6907;Хранитель знаний;3017;Эпический;13;Чародей;Человек; Мистик;пурпурный; коричневый;
7042;Росомаха-оборотень;3010;Эпический;12;Разрушитель;Зверь; Монстр;пурпурный; коричневый;
6450;Леди Шипун;3006;Эпический;9;Защитник;Человек; Рыцарь;пурпурный; коричневый;
6861;Мотылек-маг;3060;Редчайший;12;Маг;Дикий народец; Мистик;пурпурный; коричневый;
7006;Кватраманус;3014;Эпический;13;Разрушитель;Конструкт;;пурпурный; коричневый;
6729;Экскаватор;3012;Редкий;11;Генератор;Гном;;пурпурный; коричневый;
6942;Костяной громила;3035;Редкий;11;Воевода;Нежить; Гном;пурпурный; коричневый;
6133;Всадник на дрейке;3018;Редчайший;11;Генератор;Орк; Дракон;пурпурный; коричневый;
7528;Гулемот;3005;Редчайший;13;Разрушитель;Нежить; Монстр;пурпурный; коричневый;
6712;Костяной голем;3066;Эпический;14;Защитник;Нежить; Конструкт;пурпурный; коричневый;
6011;Древний ужас;3017;Редчайший;10;Разрушитель;Демон;;пурпурный; коричневый;
6149;Смотритель;3022;Редчайший;12;Чародей;Монстр;;пурпурный; коричневый;
7366;Самоцветный голем;3000;Эпический;13;Генератор;Конструкт;;пурпурный; коричневый;
7497;Исбан;3082;Эпический;13;Поддержка;Демон; Мистик;пурпурный; коричневый;
6373;Изба Бабы-Яги;3010;Эпический;12;Ассасин;Фея; Конструкт;пурпурный; коричневый;
6045;Гоблин-шаман;3004;Редкий;10;Генератор;Гоблин; Мистик;пурпурный; коричневый;
7560;Закатный совомедведь;3029;Эпический;12;Разрушитель;Зверь; Монстр;пурпурный; коричневый;
7221;Обсидиаксас;3083;Легендарный;16;Маг;Конструкт; Дракон;пурпурный; коричневый;
6118;Цербер;3008;Легендарный;16;Ассасин;Демон; Зверь;пурпурный; коричневый;
6504;Заводной сфинкс;3001;Редкий;12;Поддержка;Механизм;;пурпурный; коричневый;
7243;Умбральный великан;3080;Эпический;13;Разрушитель;Элементаль; Великан;пурпурный; коричневый;
7547;Глубинный паук;3047;Эпический;12;Разрушитель;Зверь;;пурпурный; коричневый;
6652;Темная дриада;3043;Редкий;10;Поддержка;Элементаль; Фея;пурпурный; коричневый;
6738;Гиблорыл;3027;Эпический;12;Ассасин;Нежить; Оборотень;пурпурный; коричневый;
6303;Каменный дух;3024;Редчайший;11;Защитник;Элементаль;;пурпурный; коричневый;
6882;Болотная крыса;3016;Редчайший;12;Разрушитель;Элементаль; Зверь;пурпурный; коричневый;
6083;Ферит;3017;Эпический;10;Чародей;Человек; Разбойник;пурпурный; коричневый;
6478;Магнус;3022;Легендарный;16;Маг;Человек;;пурпурный; коричневый;
7285;Фенек-вор;3084;Редчайший;11;Чародей;Оборотень; Разбойник;пурпурный; коричневый;
6757;Фунгомант;3053;Редчайший;13;Чародей;Элементаль; Мистик;пурпурный; коричневый;
7206;Чернобог;3082;Легендарный;14;Защитник;Демон; Конструкт;пурпурный; коричневый;
6989;Глубинный голем;3046;Эпический;13;Защитник;Демон; Конструкт;пурпурный; коричневый;
6129;Костяной дракон;3020;Легендарный;15;Воевода;Нежить; Дракон;пурпурный; коричневый;
7409;Фейр;3085;Эпический;12;Ассасин;Фея; Мистик;пурпурный; коричневый;
6182;Герольд Хаоса;3021;Эпический;14;Воин;Демон; Рыцарь;пурпурный; коричневый;
7215;Камнехалк;3082;Редчайший;11;Защитник;Демон; Конструкт;пурпурный; коричневый;
7510;Змея-оборотень;3016;Эпический;12;Разрушитель;Нага; Зверь;пурпурный; коричневый;
6165;Зимний бес;3032;Легендарный;12;Маг;Элементаль;;синий;;
6400;Гигантский краб;3036;Обычный;10;Разрушитель;Зверь;;синий;;
7616;Bluebell Dragon;3029;Мифический;3;Разрушитель;;;синий;;
6222;Хопеши;3025;Обычный;7;Чародей;Человек;;синий;;
6996;Император;3025;Легендарный;6;Поддержка;Конструкт;;синий;;
7229;Туз Рун;3001;Легендарный;6;Поддержка;Конструкт;;синий;;
6396;Гномьи врата;3012;Обычный;10;Защитник;Гном; Конструкт;синий;;
6285;Снежник;3011;Обычный;8;Чародей;Элементаль; Зверь;синий;;
6206;Призрак;3007;Обычный;7;Воин;Нежить;;синий;;
7447;Великанский часовой;3013;Легендарный;13;Защитник;Великан; Конструкт;синий;;
6616;Кубок жреца;3038;Редчайший;7;Поддержка;Конструкт;;синий;;
7526;Таро Справедливости;3006;Легендарный;6;Генератор;Конструкт;;синий;;
7468;Суд;3027;Легендарный;6;Генератор;Конструкт;;синий;;
6098;Селянин;3006;Обычный;3;Генератор;Человек;;синий;;
